location_id,location_name,year_id,measure_name,metric_id,metric_name,scenario_id,scenario_name,age_group_id,age_group_name,val,upper,lower
1,Global,1950,Age-Specific Fertility Rate,3,Rate,0,Reference,7,10 to 14,1.574998179637141e-05,5.637555533267721e-05,2.084632363579486e-06
1,Global,1950,Age-Specific Fertility Rate,3,Rate,0,Reference,8,15 to 19,0.018307979192915193,0.02243198511712656,0.014946179791096458
1,Global,1950,Age-Specific Fertility Rate,3,Rate,0,Reference,9,20 to 24,0.18657147180995914,0.1985971051533186,0.1748528576449802
1,Global,1950,Age-Specific Fertility Rate,3,Rate,0,Reference,10,25 to 29,0.2722692970141143,0.2774122204406317,0.26650340108018766
1,Global,1950,Age-Specific Fertility Rate,3,Rate,0,Reference,11,30 to 34,0.21631414172583027,0.22382926353853672,0.20908763756259086
1,Global,1950,Age-Specific Fertility Rate,3,Rate,0,Reference,12,35 to 39,0.145112591627386,0.1541163565838833,0.1362460048280002
1,Global,1950,Age-Specific Fertility Rate,3,Rate,0,Reference,13,40 to 44,0.07445537145098462,0.08079970851924125,0.06848148607775208
1,Global,1950,Age-Specific Fertility Rate,3,Rate,0,Reference,14,45 to 49,0.024868080550704674,0.02871045921316281,0.021434827112370356
1,Global,1950,Age-Specific Fertility Rate,3,Rate,0,Reference,15,50 to 54,0.0031563427267553234,0.003294969207925105,0.0030145932073583352
1,Global,1951,Age-Specific Fertility Rate,3,Rate,0,Reference,7,10 to 14,1.5909838068358874e-05,5.70004514398346e-05,2.1369594486548673e-06
1,Global,1951,Age-Specific Fertility Rate,3,Rate,0,Reference,8,15 to 19,0.0182322844677247,0.02220759656504648,0.014877742068997094
1,Global,1951,Age-Specific Fertility Rate,3,Rate,0,Reference,9,20 to 24,0.18620937658283757,0.19672563894656372,0.17596839041671025
1,Global,1951,Age-Specific Fertility Rate,3,Rate,0,Reference,10,25 to 29,0.2718427996051834,0.2771818284727576,0.2663244820708957
1,Global,1951,Age-Specific Fertility Rate,3,Rate,0,Reference,11,30 to 34,0.2156904207441073,0.2225507864626401,0.2088801256472595
1,Global,1951,Age-Specific Fertility Rate,3,Rate,0,Reference,12,35 to 39,0.14672449655277464,0.1553424276224192,0.13844942033242813
1,Global,1951,Age-Specific Fertility Rate,3,Rate,0,Reference,13,40 to 44,0.07353063993297045,0.07873863727044002,0.0684728751933669
1,Global,1951,Age-Specific Fertility Rate,3,Rate,0,Reference,14,45 to 49,0.024663420142337533,0.027891220496167424,0.021730499388235593
1,Global,1951,Age-Specific Fertility Rate,3,Rate,0,Reference,15,50 to 54,0.0030666850010325985,0.00319711063040834,0.002928893985012242
1,Global,1952,Age-Specific Fertility Rate,3,Rate,0,Reference,7,10 to 14,1.6644996671261583e-05,5.924518377265693e-05,2.1887133533289698e-06
1,Global,1952,Age-Specific Fertility Rate,3,Rate,0,Reference,8,15 to 19,0.01820442285185397,0.022207248521159156,0.014896996815686923
1,Global,1952,Age-Specific Fertility Rate,3,Rate,0,Reference,9,20 to 24,0.1873194005685424,0.19712209763934832,0.1783277042143041
1,Global,1952,Age-Specific Fertility Rate,3,Rate,0,Reference,10,25 to 29,0.27176450225792753,0.2769213361458987,0.266505559317552
1,Global,1952,Age-Specific Fertility Rate,3,Rate,0,Reference,11,30 to 34,0.2154353472875944,0.22128451865109192,0.20931365924118933
1,Global,1952,Age-Specific Fertility Rate,3,Rate,0,Reference,12,35 to 39,0.1479324949604161,0.1554887166319672,0.14043568960504663
1,Global,1952,Age-Specific Fertility Rate,3,Rate,0,Reference,13,40 to 44,0.07313886920999016,0.07744366623761026,0.06868805982393723
1,Global,1952,Age-Specific Fertility Rate,3,Rate,0,Reference,14,45 to 49,0.024288753198259995,0.027096865461490746,0.02165801111526169
1,Global,1952,Age-Specific Fertility Rate,3,Rate,0,Reference,15,50 to 54,0.0030718442964056607,0.003207398913454425,0.00293871292331641
1,Global,1953,Age-Specific Fertility Rate,3,Rate,0,Reference,7,10 to 14,1.7097419245731487e-05,6.183575894035772e-05,2.2649878698006916e-06
1,Global,1953,Age-Specific Fertility Rate,3,Rate,0,Reference,8,15 to 19,0.018268162078195344,0.022254586468415903,0.014960283685577135
1,Global,1953,Age-Specific Fertility Rate,3,Rate,0,Reference,9,20 to 24,0.18760182283171617,0.19780039266741778,0.1787626583156696
1,Global,1953,Age-Specific Fertility Rate,3,Rate,0,Reference,10,25 to 29,0.27282795067247656,0.2777106757042717,0.2673227963900754
1,Global,1953,Age-Specific Fertility Rate,3,Rate,0,Reference,11,30 to 34,0.2147112259635198,0.2204855291031616,0.20939896238640143
1,Global,1953,Age-Specific Fertility Rate,3,Rate,0,Reference,12,35 to 39,0.14823755685527026,0.15537061617065565,0.14135296018562543
1,Global,1953,Age-Specific Fertility Rate,3,Rate,0,Reference,13,40 to 44,0.07240127790171678,0.07631472506714934,0.06813932467700398
1,Global,1953,Age-Specific Fertility Rate,3,Rate,0,Reference,14,45 to 49,0.0241352618455369,0.026712747975716662,0.021772222029096063
1,Global,1953,Age-Specific Fertility Rate,3,Rate,0,Reference,15,50 to 54,0.0030165687451340784,0.0031387836178226203,0.0028949348400449148
1,Global,1954,Age-Specific Fertility Rate,3,Rate,0,Reference,7,10 to 14,1.746582921617325e-05,6.305815016425566e-05,2.2681901130614266e-06
1,Global,1954,Age-Specific Fertility Rate,3,Rate,0,Reference,8,15 to 19,0.018341923666830275,0.022283083827966194,0.014897651091902728
1,Global,1954,Age-Specific Fertility Rate,3,Rate,0,Reference,9,20 to 24,0.18841016415258083,0.1988729203562354,0.1792897530450517
1,Global,1954,Age-Specific Fertility Rate,3,Rate,0,Reference,10,25 to 29,0.27323089789296096,0.2777942216926993,0.26829410300960893
1,Global,1954,Age-Specific Fertility Rate,3,Rate,0,Reference,11,30 to 34,0.21387417277435028,0.21910742850272202,0.20866599705471478
1,Global,1954,Age-Specific Fertility Rate,3,Rate,0,Reference,12,35 to 39,0.14603436637179237,0.1524058475728303,0.1394830187469645
1,Global,1954,Age-Specific Fertility Rate,3,Rate,0,Reference,13,40 to 44,0.07228586060590445,0.07631917971776356,0.06800426707104301
1,Global,1954,Age-Specific Fertility Rate,3,Rate,0,Reference,14,45 to 49,0.023860158797598823,0.02616000086349091,0.02165426792231383
1,Global,1954,Age-Specific Fertility Rate,3,Rate,0,Reference,15,50 to 54,0.0029914103358064425,0.0031031582105986674,0.0028663603936895377
1,Global,1955,Age-Specific Fertility Rate,3,Rate,0,Reference,7,10 to 14,1.7195491997082547e-05,6.206139660225978e-05,2.217246435875321e-06
1,Global,1955,Age-Specific Fertility Rate,3,Rate,0,Reference,8,15 to 19,0.018331182456425635,0.022366043152034137,0.01491343078554514
1,Global,1955,Age-Specific Fertility Rate,3,Rate,0,Reference,9,20 to 24,0.18851466197617572,0.19798427174199654,0.17899615775473837
1,Global,1955,Age-Specific Fertility Rate,3,Rate,0,Reference,10,25 to 29,0.275202667062098,0.27968603041284174,0.27006145850669117
1,Global,1955,Age-Specific Fertility Rate,3,Rate,0,Reference,11,30 to 34,0.21279007621857732,0.21786457366439,0.20806088749289173
1,Global,1955,Age-Specific Fertility Rate,3,Rate,0,Reference,12,35 to 39,0.1441966103875196,0.14998912319461882,0.13828295571610294
1,Global,1955,Age-Specific Fertility Rate,3,Rate,0,Reference,13,40 to 44,0.07238007225687665,0.07619214172311703,0.06827339519236325
1,Global,1955,Age-Specific Fertility Rate,3,Rate,0,Reference,14,45 to 49,0.023746311335896997,0.025892946364194612,0.021497268597399557
1,Global,1955,Age-Specific Fertility Rate,3,Rate,0,Reference,15,50 to 54,0.0029742878144206754,0.0030856863455737404,0.0028411344470982472
1,Global,1956,Age-Specific Fertility Rate,3,Rate,0,Reference,7,10 to 14,1.6907636390219397e-05,6.174937862093294e-05,2.1698436407466573e-06
1,Global,1956,Age-Specific Fertility Rate,3,Rate,0,Reference,8,15 to 19,0.018359220146391197,0.022330132378747064,0.015038577114816333
1,Global,1956,Age-Specific Fertility Rate,3,Rate,0,Reference,9,20 to 24,0.1884832473237135,0.19744480166806147,0.17994386455388608
1,Global,1956,Age-Specific Fertility Rate,3,Rate,0,Reference,10,25 to 29,0.2765943637420383,0.2816341956755092,0.2715836351571268
1,Global,1956,Age-Specific Fertility Rate,3,Rate,0,Reference,11,30 to 34,0.2122269796186555,0.21758895130812164,0.20673737074322807
1,Global,1956,Age-Specific Fertility Rate,3,Rate,0,Reference,12,35 to 39,0.14319561526879002,0.14906635996292472,0.1369715569930329
1,Global,1956,Age-Specific Fertility Rate,3,Rate,0,Reference,13,40 to 44,0.07332613616661757,0.07722812516484488,0.06931269248080187
1,Global,1956,Age-Specific Fertility Rate,3,Rate,0,Reference,14,45 to 49,0.023382342943101018,0.02561819464588439,0.021162933388540382
1,Global,1956,Age-Specific Fertility Rate,3,Rate,0,Reference,15,50 to 54,0.002948387629977497,0.0030489692188923377,0.0028285974112426076
1,Global,1957,Age-Specific Fertility Rate,3,Rate,0,Reference,7,10 to 14,1.6620773728565918e-05,6.0895671300986064e-05,2.164869727914198e-06
1,Global,1957,Age-Specific Fertility Rate,3,Rate,0,Reference,8,15 to 19,0.018733165543474102,0.022761604896438508,0.015402857265399202
1,Global,1957,Age-Specific Fertility Rate,3,Rate,0,Reference,9,20 to 24,0.18828338662364383,0.19723005930904886,0.18005918156152745
1,Global,1957,Age-Specific Fertility Rate,3,Rate,0,Reference,10,25 to 29,0.27945496524430175,0.2846144827988942,0.2746409663445258
1,Global,1957,Age-Specific Fertility Rate,3,Rate,0,Reference,11,30 to 34,0.21172177922050076,0.21773211263003397,0.20574481232508898
1,Global,1957,Age-Specific Fertility Rate,3,Rate,0,Reference,12,35 to 39,0.1420235724606289,0.14843239757515617,0.13580867480451667
1,Global,1957,Age-Specific Fertility Rate,3,Rate,0,Reference,13,40 to 44,0.07405358765567371,0.07876409680464111,0.0696272342605188
1,Global,1957,Age-Specific Fertility Rate,3,Rate,0,Reference,14,45 to 49,0.023376214165022936,0.02578499785770339,0.020947072653399356
1,Global,1957,Age-Specific Fertility Rate,3,Rate,0,Reference,15,50 to 54,0.00291469761963425,0.0030196731304508624,0.002788597554232935
1,Global,1958,Age-Specific Fertility Rate,3,Rate,0,Reference,7,10 to 14,1.7079268521402146e-05,6.182055571342864e-05,2.220541466525947e-06
1,Global,1958,Age-Specific Fertility Rate,3,Rate,0,Reference,8,15 to 19,0.019015078367510638,0.022991952881028836,0.01564037156163513
1,Global,1958,Age-Specific Fertility Rate,3,Rate,0,Reference,9,20 to 24,0.18822489540241466,0.1969753636120236,0.1802708113164557
1,Global,1958,Age-Specific Fertility Rate,3,Rate,0,Reference,10,25 to 29,0.28068404906941474,0.28555365911899006,0.2759223137250492
1,Global,1958,Age-Specific Fertility Rate,3,Rate,0,Reference,11,30 to 34,0.21175029770465695,0.21788203191847788,0.2057724023788654
1,Global,1958,Age-Specific Fertility Rate,3,Rate,0,Reference,12,35 to 39,0.14039316259346152,0.14791350675776513,0.13318830558541164
1,Global,1958,Age-Specific Fertility Rate,3,Rate,0,Reference,13,40 to 44,0.07410773445780178,0.07949218478769271,0.06880335601792
1,Global,1958,Age-Specific Fertility Rate,3,Rate,0,Reference,14,45 to 49,0.02308096663803829,0.025966694770229153,0.020430158344765945
1,Global,1958,Age-Specific Fertility Rate,3,Rate,0,Reference,15,50 to 54,0.0029047418077616446,0.00301062025561394,0.0027817333117319525
1,Global,1959,Age-Specific Fertility Rate,3,Rate,0,Reference,7,10 to 14,1.6787603097216248e-05,6.16330246488516e-05,2.177073048628168e-06
1,Global,1959,Age-Specific Fertility Rate,3,Rate,0,Reference,8,15 to 19,0.019118089191943733,0.02305868956284489,0.015596438143662697
1,Global,1959,Age-Specific Fertility Rate,3,Rate,0,Reference,9,20 to 24,0.18827615174428242,0.19711393143664172,0.17991609734274988
1,Global,1959,Age-Specific Fertility Rate,3,Rate,0,Reference,10,25 to 29,0.28234960289190486,0.28735372179705254,0.2774779114863408
1,Global,1959,Age-Specific Fertility Rate,3,Rate,0,Reference,11,30 to 34,0.21103853798320907,0.21649296062809315,0.20522756048063528
1,Global,1959,Age-Specific Fertility Rate,3,Rate,0,Reference,12,35 to 39,0.1388549744019107,0.14583720725168367,0.13254890583767925
1,Global,1959,Age-Specific Fertility Rate,3,Rate,0,Reference,13,40 to 44,0.072356395594639,0.07728009867766324,0.06743272172984849
1,Global,1959,Age-Specific Fertility Rate,3,Rate,0,Reference,14,45 to 49,0.02314437740364297,0.025767421538264983,0.02074811919195684
1,Global,1959,Age-Specific Fertility Rate,3,Rate,0,Reference,15,50 to 54,0.0028635577894907723,0.002969624142211975,0.002750818865076085
1,Global,1960,Age-Specific Fertility Rate,3,Rate,0,Reference,7,10 to 14,1.716853160661092e-05,6.151792069452277e-05,2.2332256900196866e-06
1,Global,1960,Age-Specific Fertility Rate,3,Rate,0,Reference,8,15 to 19,0.018934664099282787,0.022872397330151364,0.015398607402402025
1,Global,1960,Age-Specific Fertility Rate,3,Rate,0,Reference,9,20 to 24,0.18786570581884166,0.19605741848113367,0.17971618515953086
1,Global,1960,Age-Specific Fertility Rate,3,Rate,0,Reference,10,25 to 29,0.28149860543935673,0.28656730611864684,0.2765605478897969
1,Global,1960,Age-Specific Fertility Rate,3,Rate,0,Reference,11,30 to 34,0.21168037140212967,0.21727361388829128,0.206171647290993
1,Global,1960,Age-Specific Fertility Rate,3,Rate,0,Reference,12,35 to 39,0.1373718392768224,0.14356823848405537,0.13149197384066375
1,Global,1960,Age-Specific Fertility Rate,3,Rate,0,Reference,13,40 to 44,0.0707694983099527,0.07497290664688633,0.06637699553810637
1,Global,1960,Age-Specific Fertility Rate,3,Rate,0,Reference,14,45 to 49,0.023385049462515316,0.02569239297403031,0.02121299016328334
1,Global,1960,Age-Specific Fertility Rate,3,Rate,0,Reference,15,50 to 54,0.002850232606965476,0.00294716923095282,0.0027315278163507098
1,Global,1961,Age-Specific Fertility Rate,3,Rate,0,Reference,7,10 to 14,1.7540605057841532e-05,6.313955632619975e-05,2.3364524143460044e-06
1,Global,1961,Age-Specific Fertility Rate,3,Rate,0,Reference,8,15 to 19,0.01864773417846407,0.022431598358574,0.015154379976871014
1,Global,1961,Age-Specific Fertility Rate,3,Rate,0,Reference,9,20 to 24,0.18716337496019497,0.19567859273359678,0.17903317415648576
1,Global,1961,Age-Specific Fertility Rate,3,Rate,0,Reference,10,25 to 29,0.2800570266104657,0.28482434267715023,0.2755473381926263
1,Global,1961,Age-Specific Fertility Rate,3,Rate,0,Reference,11,30 to 34,0.2119754297803875,0.21740007018683102,0.2066648531112086
1,Global,1961,Age-Specific Fertility Rate,3,Rate,0,Reference,12,35 to 39,0.1364809174862316,0.14274146043614785,0.13076481772241502
1,Global,1961,Age-Specific Fertility Rate,3,Rate,0,Reference,13,40 to 44,0.06999872335652184,0.07380020594822165,0.06585590126686837
1,Global,1961,Age-Specific Fertility Rate,3,Rate,0,Reference,14,45 to 49,0.024124903849108988,0.02646017486789278,0.021842744495548953
1,Global,1961,Age-Specific Fertility Rate,3,Rate,0,Reference,15,50 to 54,0.002795589900554428,0.0028939705825184775,0.0026830796771260402
1,Global,1962,Age-Specific Fertility Rate,3,Rate,0,Reference,7,10 to 14,1.811965015891213e-05,6.535940576618969e-05,2.3527856086591865e-06
1,Global,1962,Age-Specific Fertility Rate,3,Rate,0,Reference,8,15 to 19,0.01806955234543235,0.021766537187931048,0.014649723683927208
1,Global,1962,Age-Specific Fertility Rate,3,Rate,0,Reference,9,20 to 24,0.18725152736044068,0.19579669086962273,0.17892207136407934
1,Global,1962,Age-Specific Fertility Rate,3,Rate,0,Reference,10,25 to 29,0.27888036287129586,0.2834310591052379,0.27444798821797095
1,Global,1962,Age-Specific Fertility Rate,3,Rate,0,Reference,11,30 to 34,0.21371879273383732,0.2191236040756922,0.20850230919827076
1,Global,1962,Age-Specific Fertility Rate,3,Rate,0,Reference,12,35 to 39,0.135919205288256,0.14222965250364222,0.13024528859945633
1,Global,1962,Age-Specific Fertility Rate,3,Rate,0,Reference,13,40 to 44,0.0692598822321043,0.07327840573983982,0.06557463896528437
1,Global,1962,Age-Specific Fertility Rate,3,Rate,0,Reference,14,45 to 49,0.024610385271125145,0.027101917606213232,0.022301001756988487
1,Global,1962,Age-Specific Fertility Rate,3,Rate,0,Reference,15,50 to 54,0.002799282351896349,0.0028952619159380447,0.0026885357413744125
1,Global,1963,Age-Specific Fertility Rate,3,Rate,0,Reference,7,10 to 14,1.8495949331686506e-05,6.596572236815371e-05,2.4568163452668605e-06
1,Global,1963,Age-Specific Fertility Rate,3,Rate,0,Reference,8,15 to 19,0.018185526755174375,0.02182049348320025,0.014773702327459186
1,Global,1963,Age-Specific Fertility Rate,3,Rate,0,Reference,9,20 to 24,0.1874686231235266,0.19572815898956866,0.17929956794709329
1,Global,1963,Age-Specific Fertility Rate,3,Rate,0,Reference,10,25 to 29,0.2774505652938114,0.28202984775846596,0.27302263574775665
1,Global,1963,Age-Specific Fertility Rate,3,Rate,0,Reference,11,30 to 34,0.21371962078339174,0.21857911289148102,0.2085031344932116
1,Global,1963,Age-Specific Fertility Rate,3,Rate,0,Reference,12,35 to 39,0.1355550543597639,0.14183726948109027,0.12968814694882383
1,Global,1963,Age-Specific Fertility Rate,3,Rate,0,Reference,13,40 to 44,0.06840932376995822,0.07198876211577639,0.06486495587041917
1,Global,1963,Age-Specific Fertility Rate,3,Rate,0,Reference,14,45 to 49,0.02479659770489043,0.02698610101829063,0.022574902639479796
1,Global,1963,Age-Specific Fertility Rate,3,Rate,0,Reference,15,50 to 54,0.002769701673482224,0.00287086115497228,0.0026639547621901275
1,Global,1964,Age-Specific Fertility Rate,3,Rate,0,Reference,7,10 to 14,1.8858642670894788e-05,6.634180700368143e-05,2.5338893392007023e-06
1,Global,1964,Age-Specific Fertility Rate,3,Rate,0,Reference,8,15 to 19,0.01738878363998801,0.02078813919220595,0.014209517860134527
1,Global,1964,Age-Specific Fertility Rate,3,Rate,0,Reference,9,20 to 24,0.1863394563108486,0.19454134455711966,0.17819043218815012
1,Global,1964,Age-Specific Fertility Rate,3,Rate,0,Reference,10,25 to 29,0.2754117226002385,0.27986356579266186,0.2713362616155798
1,Global,1964,Age-Specific Fertility Rate,3,Rate,0,Reference,11,30 to 34,0.2136999921860382,0.21843354113262145,0.20902068356274342
1,Global,1964,Age-Specific Fertility Rate,3,Rate,0,Reference,12,35 to 39,0.13462200523029977,0.14063181129850433,0.12905194609336104
1,Global,1964,Age-Specific Fertility Rate,3,Rate,0,Reference,13,40 to 44,0.06737061371083068,0.07110030523107946,0.06380126581663803
1,Global,1964,Age-Specific Fertility Rate,3,Rate,0,Reference,14,45 to 49,0.023910057792034686,0.02606060692366071,0.021713033016549917
1,Global,1964,Age-Specific Fertility Rate,3,Rate,0,Reference,15,50 to 54,0.00278861845846972,0.0028877985025823998,0.0026713415652077203
1,Global,1965,Age-Specific Fertility Rate,3,Rate,0,Reference,7,10 to 14,1.803451554023657e-05,6.241582585689939e-05,2.4443576638359386e-06
1,Global,1965,Age-Specific Fertility Rate,3,Rate,0,Reference,8,15 to 19,0.01784750918974294,0.02134443548244373,0.014604206084179951
1,Global,1965,Age-Specific Fertility Rate,3,Rate,0,Reference,9,20 to 24,0.18595392219429174,0.19312277480050574,0.17904546453585804
1,Global,1965,Age-Specific Fertility Rate,3,Rate,0,Reference,10,25 to 29,0.27419146856168025,0.2781073678125442,0.270037246378484
1,Global,1965,Age-Specific Fertility Rate,3,Rate,0,Reference,11,30 to 34,0.2111196706553059,0.21540278664675136,0.20628116480086986
1,Global,1965,Age-Specific Fertility Rate,3,Rate,0,Reference,12,35 to 39,0.13419634723777032,0.1394235968748682,0.1290625554190269
1,Global,1965,Age-Specific Fertility Rate,3,Rate,0,Reference,13,40 to 44,0.06637491285034453,0.06954273149310625,0.06309928973761489
1,Global,1965,Age-Specific Fertility Rate,3,Rate,0,Reference,14,45 to 49,0.023160184660648054,0.025121130357937362,0.02107951147489354
1,Global,1965,Age-Specific Fertility Rate,3,Rate,0,Reference,15,50 to 54,0.0028270162500888536,0.002922377416948622,0.0027146827374876226
1,Global,1966,Age-Specific Fertility Rate,3,Rate,0,Reference,7,10 to 14,1.826337174200916e-05,6.311682746291128e-05,2.451057294490858e-06
1,Global,1966,Age-Specific Fertility Rate,3,Rate,0,Reference,8,15 to 19,0.017654234408770512,0.02117869661344581,0.014478653607999865
1,Global,1966,Age-Specific Fertility Rate,3,Rate,0,Reference,9,20 to 24,0.18470119675694335,0.19221928920863174,0.17739384737295033
1,Global,1966,Age-Specific Fertility Rate,3,Rate,0,Reference,10,25 to 29,0.27314610683549695,0.2771611071057748,0.2691346650088941
1,Global,1966,Age-Specific Fertility Rate,3,Rate,0,Reference,11,30 to 34,0.20864236293192834,0.21300711106144332,0.2041374360259294
1,Global,1966,Age-Specific Fertility Rate,3,Rate,0,Reference,12,35 to 39,0.13352816395401287,0.13791734492225066,0.12883828117445234
1,Global,1966,Age-Specific Fertility Rate,3,Rate,0,Reference,13,40 to 44,0.06571047010657562,0.06873418274312963,0.06278510299688143
1,Global,1966,Age-Specific Fertility Rate,3,Rate,0,Reference,14,45 to 49,0.022779362649603035,0.02454777821343704,0.020798792872031836
1,Global,1966,Age-Specific Fertility Rate,3,Rate,0,Reference,15,50 to 54,0.0029273725887366637,0.0030246366490080676,0.0028304793405164175
1,Global,1967,Age-Specific Fertility Rate,3,Rate,0,Reference,7,10 to 14,1.8508240303153166e-05,6.408750210547139e-05,2.5216518359976873e-06
1,Global,1967,Age-Specific Fertility Rate,3,Rate,0,Reference,8,15 to 19,0.01763871632377741,0.021167976219229768,0.014501489201732767
1,Global,1967,Age-Specific Fertility Rate,3,Rate,0,Reference,9,20 to 24,0.1799778534329941,0.18683368838649436,0.17313727741367813
1,Global,1967,Age-Specific Fertility Rate,3,Rate,0,Reference,10,25 to 29,0.2731656835551792,0.27717628766448216,0.26873035816431246
1,Global,1967,Age-Specific Fertility Rate,3,Rate,0,Reference,11,30 to 34,0.20705290029734258,0.21151805806868418,0.20244207502551503
1,Global,1967,Age-Specific Fertility Rate,3,Rate,0,Reference,12,35 to 39,0.13416936200208582,0.13843207652113426,0.12982110155842747
1,Global,1967,Age-Specific Fertility Rate,3,Rate,0,Reference,13,40 to 44,0.06523907865509626,0.0681088544674768,0.06239961607947285
1,Global,1967,Age-Specific Fertility Rate,3,Rate,0,Reference,14,45 to 49,0.02239910958193917,0.024252059722982177,0.020611974347879695
1,Global,1967,Age-Specific Fertility Rate,3,Rate,0,Reference,15,50 to 54,0.002981240228259461,0.003077514235696605,0.00287422616597333
1,Global,1968,Age-Specific Fertility Rate,3,Rate,0,Reference,7,10 to 14,1.8762943654800843e-05,6.481746323803474e-05,2.503770611207831e-06
1,Global,1968,Age-Specific Fertility Rate,3,Rate,0,Reference,8,15 to 19,0.017477567107898363,0.021059523442042868,0.014340597048503613
1,Global,1968,Age-Specific Fertility Rate,3,Rate,0,Reference,9,20 to 24,0.17866806238106495,0.18600455810205646,0.17153379254497766
1,Global,1968,Age-Specific Fertility Rate,3,Rate,0,Reference,10,25 to 29,0.2724722376208738,0.27641268175932865,0.26838466801347105
1,Global,1968,Age-Specific Fertility Rate,3,Rate,0,Reference,11,30 to 34,0.2041020771147876,0.20803127872742122,0.20012494841055037
1,Global,1968,Age-Specific Fertility Rate,3,Rate,0,Reference,12,35 to 39,0.132640432738053,0.1370130303204845,0.12805032222850626
1,Global,1968,Age-Specific Fertility Rate,3,Rate,0,Reference,13,40 to 44,0.06451341243729826,0.06721181368595715,0.06190413728603267
1,Global,1968,Age-Specific Fertility Rate,3,Rate,0,Reference,14,45 to 49,0.021882787830086767,0.02358298503434669,0.020059868188108895
1,Global,1968,Age-Specific Fertility Rate,3,Rate,0,Reference,15,50 to 54,0.0029668970079202864,0.00305940465428076,0.0028650408065738725
1,Global,1969,Age-Specific Fertility Rate,3,Rate,0,Reference,7,10 to 14,1.88899910902404e-05,6.488458638682134e-05,2.503386740812988e-06
1,Global,1969,Age-Specific Fertility Rate,3,Rate,0,Reference,8,15 to 19,0.017313808260739545,0.020801275547458864,0.014186114820381452
1,Global,1969,Age-Specific Fertility Rate,3,Rate,0,Reference,9,20 to 24,0.17516503266790073,0.181931212147011,0.1687099540352714
1,Global,1969,Age-Specific Fertility Rate,3,Rate,0,Reference,10,25 to 29,0.27024085529256814,0.27460692277101023,0.265821597493783
1,Global,1969,Age-Specific Fertility Rate,3,Rate,0,Reference,11,30 to 34,0.2005947498642679,0.20435525632003626,0.19648958069285086
1,Global,1969,Age-Specific Fertility Rate,3,Rate,0,Reference,12,35 to 39,0.13012689313662787,0.13460930584496564,0.12574021489487838
1,Global,1969,Age-Specific Fertility Rate,3,Rate,0,Reference,13,40 to 44,0.06309356447992914,0.0658878468656149,0.060637802276604195
1,Global,1969,Age-Specific Fertility Rate,3,Rate,0,Reference,14,45 to 49,0.021188035642539356,0.022835103259220293,0.01959084077510126
1,Global,1969,Age-Specific Fertility Rate,3,Rate,0,Reference,15,50 to 54,0.002792242988444946,0.00288253793962294,0.002698907972534735
1,Global,1970,Age-Specific Fertility Rate,3,Rate,0,Reference,7,10 to 14,1.8912870218961172e-05,6.520837782384288e-05,2.54292424465522e-06
1,Global,1970,Age-Specific Fertility Rate,3,Rate,0,Reference,8,15 to 19,0.017090421787333034,0.020552865044578768,0.014053138307731411
1,Global,1970,Age-Specific Fertility Rate,3,Rate,0,Reference,9,20 to 24,0.173613853672062,0.18034706318107271,0.16727185697286157
1,Global,1970,Age-Specific Fertility Rate,3,Rate,0,Reference,10,25 to 29,0.26764357664314387,0.27213714187776905,0.26281136569364943
1,Global,1970,Age-Specific Fertility Rate,3,Rate,0,Reference,11,30 to 34,0.19671817956042834,0.20080577007511666,0.19270299935735236
1,Global,1970,Age-Specific Fertility Rate,3,Rate,0,Reference,12,35 to 39,0.1262201974219488,0.130021495868323,0.1218234014331486
1,Global,1970,Age-Specific Fertility Rate,3,Rate,0,Reference,13,40 to 44,0.061820336079614895,0.06436761789955811,0.05918737945670919
1,Global,1970,Age-Specific Fertility Rate,3,Rate,0,Reference,14,45 to 49,0.020387070802613365,0.022052992958197525,0.018705550701031033
1,Global,1970,Age-Specific Fertility Rate,3,Rate,0,Reference,15,50 to 54,0.0026176594116434464,0.0027009650907600423,0.0025265878665313222
1,Global,1971,Age-Specific Fertility Rate,3,Rate,0,Reference,7,10 to 14,1.8908969889613476e-05,6.528825602787848e-05,2.5074928845910847e-06
1,Global,1971,Age-Specific Fertility Rate,3,Rate,0,Reference,8,15 to 19,0.01729599128848134,0.020778416527380536,0.01424830208615488
1,Global,1971,Age-Specific Fertility Rate,3,Rate,0,Reference,9,20 to 24,0.17251936169409657,0.1791484342427994,0.16564537189296732
1,Global,1971,Age-Specific Fertility Rate,3,Rate,0,Reference,10,25 to 29,0.2630419730386683,0.2682062747740323,0.2576565462549561
1,Global,1971,Age-Specific Fertility Rate,3,Rate,0,Reference,11,30 to 34,0.19161698733201624,0.1958020077372066,0.18749656831547593
1,Global,1971,Age-Specific Fertility Rate,3,Rate,0,Reference,12,35 to 39,0.12159146425718359,0.12596225210523299,0.11717211363747972
1,Global,1971,Age-Specific Fertility Rate,3,Rate,0,Reference,13,40 to 44,0.060316204734269574,0.06276843415629396,0.05788262094098726
1,Global,1971,Age-Specific Fertility Rate,3,Rate,0,Reference,14,45 to 49,0.019692925295465645,0.021415758136494416,0.018045819378277365
1,Global,1971,Age-Specific Fertility Rate,3,Rate,0,Reference,15,50 to 54,0.002487156461902955,0.0025701653430491547,0.002407926527355155
1,Global,1972,Age-Specific Fertility Rate,3,Rate,0,Reference,7,10 to 14,1.903400509669481e-05,6.837845185654459e-05,2.495432372730431e-06
